Company_Phone_Number,Created_Date,Violation_Date,Consumer_City,Consumer_State,Subject,Recorded_Message_Or_Robocall
3233661230,2018-03-06 01:49:48,2018-03-01 17:41:00,Los Angeles,California,Other,Y
8885460175,2018-03-06 01:50:01,2018-03-02 19:55:00,,New York,Other,N
6093180566,2018-03-06 01:50:14,2018-03-05 10:05:00,Deer Park,Washington,No Subject Provided,N
9092595845,2018-03-06 01:50:19,2018-03-01 12:48:00,Elk Rapids,Michigan,"Reducing your debt (credit cards, mortgage, student loans)",Y
5132808013,2018-03-06 01:51:23,2018-03-05 19:31:00,Cincinnati,Ohio,Medical  & prescriptions,N
3233661230,2018-03-06 01:51:24,2018-03-01 17:41:00,Los Angeles,California,Other,Y
3236121127,2018-03-06 01:52:35,2018-03-04 12:34:00,,California,No Subject Provided,N
8779599701,2018-03-06 01:52:08,2018-03-01 12:27:00,Elk Rapids,Michigan,"Reducing your debt (credit cards, mortgage, student loans)",Y
2483848498,2018-03-06 01:52:30,2018-03-05 09:37:00,Northville,Michigan,Other,N
6036741503,2018-03-06 01:52:50,2018-03-05 21:30:00,Colorado Springs,Colorado,Home improvement  & cleaning,Y
2313471166,2018-03-06 01:53:32,2018-03-01 11:24:00,Elk Rapids,Michigan,"Reducing your debt (credit cards, mortgage, student loans)",Y
8582214771,2018-03-06 01:54:56,2017-03-05 12:00:00,,Nevada,"Energy, solar,  & utilities",Y
9688774210,2018-03-06 01:55:01,2018-03-05 14:44:00,,Florida,"Calls pretending to be government, businesses, or family and friends",N
2086064285,2018-03-06 01:55:17,2018-03-01 11:10:00,Elk Rapids,Michigan,"Reducing your debt (credit cards, mortgage, student loans)",Y
2417262583,2018-03-06 01:56:35,2018-02-28 19:33:00,Elk Rapids,Michigan,"Reducing your debt (credit cards, mortgage, student loans)",Y
3132933088,2018-03-06 01:57:57,2018-02-28 18:02:00,Elk Rapids,Michigan,"Reducing your debt (credit cards, mortgage, student loans)",Y
2318894483,2018-03-06 01:59:17,2018-02-28 17:56:00,Elk Rapids,Michigan,"Reducing your debt (credit cards, mortgage, student loans)",Y
3132933088,2018-03-06 02:00:32,2018-02-28 17:01:00,Elk Rapids,Michigan,"Reducing your debt (credit cards, mortgage, student loans)",Y
4077453195,2018-03-06 02:01:42,2018-03-03 12:24:00,,California,Vacation  & timeshares,N
2317669999,2018-03-06 02:01:51,2018-02-28 13:17:00,Elk Rapids,Michigan,"Reducing your debt (credit cards, mortgage, student loans)",Y
3854240575,2018-03-06 02:09:25,2018-02-26 10:56:00,,Utah,No Subject Provided,Y
5026602067,2018-03-06 02:10:39,2018-02-26 15:20:00,,Utah,"Reducing your debt (credit cards, mortgage, student loans)",Y
3858885310,2018-03-06 02:12:03,2018-02-26 17:42:00,,Utah,No Subject Provided,Y
9893212067,2018-03-06 02:13:16,2018-02-27 15:09:00,,Utah,"Reducing your debt (credit cards, mortgage, student loans)",Y
3203392067,2018-03-06 02:14:29,2018-03-01 15:28:00,,Utah,"Reducing your debt (credit cards, mortgage, student loans)",Y
4346587604,2018-03-06 02:14:40,2018-03-05 05:27:00,Bedford,Virginia,No Subject Provided,Y
7735361156,2018-03-06 02:14:56,2018-03-05 00:00:00,,Illinois,No Subject Provided,N
,2018-03-06 02:15:11,2018-02-25 09:00:00,,California,No Subject Provided,Y
8022814011,2018-03-06 02:15:17,2018-03-02 18:39:00,St. Johnsbury,Vermont,No Subject Provided,Y
8125610206,2018-03-06 02:15:30,2018-03-05 00:00:00,,Illinois,No Subject Provided,Y
5258309,2018-03-06 02:15:41,2018-03-05 15:17:00,,Utah,"Reducing your debt (credit cards, mortgage, student loans)",Y
2064200003,2018-03-06 02:28:33,2018-03-05 14:42:00,Beaverton,Oregon,Other,Y
8182211736,2018-03-06 02:29:35,2018-03-05 14:32:00,Van Nuys,California,"Energy, solar,  & utilities",Y
7472050008,2018-03-06 02:30:57,2018-02-14 13:47:00,Van Nuys,California,"Lotteries, prizes  & sweepstakes",Y
4084587503,2018-03-06 02:31:54,2018-02-28 14:53:00,Beaverton,Oregon,Other,Y
7024681409,2018-03-06 02:38:54,2018-03-05 20:54:00,Las Vegas,Nevada,Home improvement  & cleaning,Y
7042568954,2018-03-06 02:44:53,2018-03-05 18:53:00,,Hawaii,Dropped call or no message,N
7855605024,2018-03-06 02:45:42,2018-03-05 11:14:00,Roseburg,Oregon,"Calls pretending to be government, businesses, or family and friends",Y
4088240115,2018-03-06 02:45:45,2018-03-03 07:57:00,San Jose,California,"Calls pretending to be government, businesses, or family and friends",Y
7862336294,2018-03-06 02:47:23,2018-03-04 07:58:00,San Jose,California,"Calls pretending to be government, businesses, or family and friends",Y
8776698289,2018-03-06 02:47:34,2018-03-05 13:30:00,Sanb Jacinto,California,"Energy, solar,  & utilities",N
4089460387,2018-03-06 02:49:18,2018-03-05 07:59:00,San Jose,California,"Calls pretending to be government, businesses, or family and friends",Y
4085426790,2018-03-06 02:50:07,2018-03-05 13:21:00,Pollock Pines,California,"Reducing your debt (credit cards, mortgage, student loans)",Y
3608365631,2018-03-06 02:53:44,2018-03-01 10:02:00,Seattle,Washington,Home improvement  & cleaning,Y
8182752902,2018-03-06 02:54:35,2018-03-05 13:18:00,Sherman Oaks,California,No Subject Provided,Y
7149895550,2018-03-06 02:55:51,2018-03-04 13:30:00,,California,"Calls pretending to be government, businesses, or family and friends",Y
2027932300,2018-03-06 02:55:57,2018-03-05 21:01:00,San Jose,California,"Calls pretending to be government, businesses, or family and friends",Y
6506458930,2018-03-06 02:57:05,2018-03-04 14:15:00,,California,"Calls pretending to be government, businesses, or family and friends",Y
9282282351,2018-03-06 02:59:24,2018-03-05 13:00:00,Richland,Michigan,Vacation  & timeshares,N
4155049016,2018-03-06 03:07:03,2018-03-03 09:17:00,,California,Other,Y
2067993194,2018-03-06 03:07:42,2018-03-05 15:45:00,Shoreline,Washington,No Subject Provided,N
7046206773,2018-03-06 03:09:01,2018-02-13 13:46:00,,North Carolina,"Reducing your debt (credit cards, mortgage, student loans)",Y
4156464346,2018-03-06 03:10:10,2018-03-03 09:17:00,,California,Other,Y
9318750519,2018-03-06 03:12:27,2018-03-05 16:35:00,Clarksville,Tennessee,Home security  & alarms,Y
4155049013,2018-03-06 03:14:20,2018-03-02 09:18:00,,California,Other,Y
4088758724,2018-03-06 03:15:19,2018-03-05 07:57:00,San Jose,California,"Reducing your debt (credit cards, mortgage, student loans)",Y
4152237516,2018-03-06 03:15:48,2018-03-03 09:04:00,,California,Dropped call or no message,Y
4152237517,2018-03-06 03:16:57,2018-03-03 09:04:00,,California,No Subject Provided,Y
6197022818,2018-03-06 03:17:10,2018-03-05 21:01:00,San Jose,California,"Reducing your debt (credit cards, mortgage, student loans)",Y
4152237517,2018-03-06 03:17:40,2018-03-03 09:04:00,,California,No Subject Provided,Y
4152237518,2018-03-06 03:18:46,2018-03-03 09:04:00,,California,No Subject Provided,Y
9493293683,2018-03-06 03:19:11,2018-03-04 21:01:00,San Jose,California,Work from home  & other ways to make money,Y
8312173942,2018-03-06 03:20:46,2018-03-03 21:01:00,San Jose,California,"Calls pretending to be government, businesses, or family and friends",Y
5182843263,2018-03-06 03:22:29,2018-03-03 21:00:00,San Jose,California,"Lotteries, prizes  & sweepstakes",Y
3103587637,2018-03-06 03:26:08,2018-03-05 00:12:00,Encino,California,No Subject Provided,N
8586628519,2018-03-06 03:34:14,2018-03-05 15:17:00,,New Mexico,No Subject Provided,N
4154651007,2018-03-06 03:36:07,2018-03-05 11:00:00,athens,Alabama,"Calls pretending to be government, businesses, or family and friends",Y
3123199630,2018-03-06 03:48:28,2018-03-05 08:54:00,,California,"Calls pretending to be government, businesses, or family and friends",Y
,2018-03-06 03:57:52,2018-03-05 00:00:00,,Massachusetts,No Subject Provided,Y
6193744911,2018-03-06 03:59:33,2018-03-05 20:01:00,Hayward,California,Dropped call or no message,N
,2018-03-06 03:59:37,2018-03-05 00:00:00,,Maryland,No Subject Provided,Y
8554459407,2018-03-06 04:04:11,2018-03-05 00:00:00,North Plainfield,New Jersey,"Calls pretending to be government, businesses, or family and friends",Y
8554454907,2018-03-06 04:06:10,2018-03-05 00:00:00,North Plainfield,New Jersey,"Calls pretending to be government, businesses, or family and friends",Y
3162008069,2018-03-06 04:20:32,2018-03-03 08:05:00,Anchorage,Alaska,Medical  & prescriptions,N
7082926440,2018-03-06 04:34:39,2018-03-05 12:05:00,Portland,Oregon,No Subject Provided,N
7605958170,2018-03-06 04:39:51,2018-03-05 14:03:00,Alta loma,California,"Calls pretending to be government, businesses, or family and friends",Y
9375053150,2018-03-06 04:41:03,2018-03-05 21:22:00,Springfield,Ohio,No Subject Provided,Y
9372499020,2018-03-06 04:41:55,2018-03-05 19:52:00,Springfield,Ohio,No Subject Provided,Y
8432615467,2018-03-06 04:43:38,2018-03-05 00:00:00,,South Carolina,No Subject Provided,Y
7203611922,2018-03-06 04:45:09,2018-03-05 13:50:00,Denver,Colorado,Dropped call or no message,N
7185367358,2018-03-06 04:55:17,2018-03-05 08:30:00,,West Virginia,No Subject Provided,
5236696632,2018-03-06 04:56:50,2018-03-05 07:33:00,Pawcatuck,Connecticut,No Subject Provided,N
8607565385,2018-03-06 04:58:49,2018-03-05 16:02:00,Pawcatuck,Connecticut,No Subject Provided,N
9044251153,2018-03-06 05:05:08,2018-03-05 08:05:00,palm city,Florida,No Subject Provided,Y
8048754153,2018-03-06 05:07:34,2018-03-05 17:16:00,Ashland,Virginia,No Subject Provided,Y
7815843143,2018-03-06 05:11:07,2018-03-05 11:35:00,knoxville,Tennessee,Other,Y
5133703945,2018-03-06 05:18:34,2018-03-05 16:53:00,,Ohio,"Energy, solar,  & utilities",Y
9724665657,2018-03-06 05:25:14,2018-03-05 10:02:00,Dallas,Texas,Medical  & prescriptions,Y
9724665657,2018-03-06 05:26:15,2018-03-05 10:02:00,Dallas,Texas,Medical  & prescriptions,Y
9092663485,2018-03-06 05:26:20,2018-03-05 23:25:00,Rockmart,Georgia,Dropped call or no message,N
9724665657,2018-03-06 05:26:21,2018-03-05 10:02:00,Dallas,Texas,Medical  & prescriptions,Y
5622174284,2018-03-06 05:34:01,2018-03-06 17:00:00,Los Angeles,California,Medical  & prescriptions,N
6823019015,2018-03-06 05:38:39,2018-03-05 12:49:00,Starkville,Mississippi,Home security  & alarms,Y
6052067013,2018-03-06 05:41:51,2018-03-05 15:44:00,Fort Myers,Florida,Medical  & prescriptions,Y
4152649394,2018-03-06 05:48:13,2018-03-05 09:46:00,San Francisco,California,Vacation  & timeshares,N
9737041272,2018-03-06 05:50:06,2018-03-06 05:41:00,Mahwah,New Jersey,Home improvement  & cleaning,N
,2018-03-06 05:51:53,2018-03-05 15:36:00,,Maine,"Reducing your debt (credit cards, mortgage, student loans)",Y
6156688646,2018-03-06 05:52:09,2018-03-05 08:42:00,La Vergne,Tennessee,"Reducing your debt (credit cards, mortgage, student loans)",Y
8885362111,2018-03-06 05:54:48,2018-02-20 17:20:00,Mahwah,New Jersey,Home improvement  & cleaning,N
3607091940,2018-03-06 06:01:51,2018-03-05 08:36:00,Olympia,Washington,No Subject Provided,Y
,2018-03-06 06:04:57,2018-03-05 14:55:00,,Indiana,No Subject Provided,N
,2018-03-06 06:06:21,2018-03-05 16:25:00,,Indiana,No Subject Provided,N
7027815884,2018-03-06 06:07:39,2018-03-01 00:00:00,,Nevada,Home improvement  & cleaning,Y
8664652505,2018-03-06 06:11:07,2018-03-05 17:29:00,toms river,New Jersey,Dropped call or no message,N
9083898097,2018-03-06 06:12:31,2018-03-05 19:49:00,toms river,New Jersey,Dropped call or no message,N
2055731006,2018-03-06 06:19:15,2018-03-02 12:10:00,Ashville,Alabama,No Subject Provided,Y
2055731006,2018-03-06 06:19:50,2018-03-02 12:16:00,Ashville,California,No Subject Provided,Y
2055731006,2018-03-06 06:20:20,2018-03-02 12:22:00,Ashville,California,No Subject Provided,Y
2059283428,2018-03-06 06:20:51,2018-03-05 10:49:00,Ashville,California,No Subject Provided,Y
2053418250,2018-03-06 06:21:25,2018-03-01 16:40:00,Ashville,California,No Subject Provided,Y
2568530280,2018-03-06 06:21:59,2018-02-28 10:31:00,Ashville,California,No Subject Provided,Y
2059023543,2018-03-06 06:22:36,2018-02-27 10:05:00,Ashville,California,No Subject Provided,Y
2059086837,2018-03-06 06:23:06,2018-02-26 16:31:00,Ashville,California,No Subject Provided,Y
9783260970,2018-03-06 06:23:29,2018-03-05 06:31:00,,Texas,No Subject Provided,N
6159918119,2018-03-06 06:23:41,2018-02-26 09:50:00,Ashville,California,No Subject Provided,Y
8036210387,2018-03-06 06:24:08,2018-03-05 17:15:00,,South Carolina,No Subject Provided,N
2059024160,2018-03-06 06:24:10,2018-02-23 13:18:00,Ashville,Alabama,No Subject Provided,Y
2059024160,2018-03-06 06:24:40,2018-02-23 11:07:00,Ashville,Alabama,No Subject Provided,Y
2059025405,2018-03-06 06:25:16,2018-02-23 11:07:00,Ashville,Alabama,No Subject Provided,Y
8662404094,2018-03-06 06:25:30,2018-03-05 14:35:00,Salem,South Carolina,Vacation  & timeshares,Y
4232786453,2018-03-06 06:25:43,2018-03-05 17:00:00,REDFORD TWP,Michigan,No Subject Provided,N
9802093245,2018-03-06 06:25:44,2018-03-05 08:14:00,Huntersville,North Carolina,No Subject Provided,N
2059027075,2018-03-06 06:25:47,2018-02-21 15:16:00,Ashville,Alabama,No Subject Provided,Y
9375522350,2018-03-06 06:26:15,2018-03-05 13:46:00,,Indiana,"Calls pretending to be government, businesses, or family and friends",Y
2562513499,2018-03-06 06:26:23,2018-02-15 13:35:00,Ashville,Alabama,No Subject Provided,Y
7137017886,2018-03-06 06:26:58,2018-02-14 11:49:00,Ashville,Alabama,No Subject Provided,Y
3132097648,2018-03-06 06:27:30,2018-02-13 13:35:00,Ashville,Alabama,No Subject Provided,Y
2695988395,2018-03-06 06:27:40,2018-03-05 18:59:00,,Michigan,Dropped call or no message,Y
7329856952,2018-03-06 06:27:44,2018-03-05 18:09:00,Middlesex,New Jersey,Dropped call or no message,Y
2525185483,2018-03-06 06:27:50,2018-03-05 14:54:00,Huntersville,North Carolina,No Subject Provided,N
3343529850,2018-03-06 06:28:03,2018-02-12 10:59:00,Ashville,Alabama,No Subject Provided,Y
2562748429,2018-03-06 06:28:36,2018-02-11 17:49:00,Ashville,Alabama,No Subject Provided,Y
2059028645,2018-03-06 06:29:07,2018-02-09 10:28:00,Ashville,Alabama,No Subject Provided,Y
2147244459,2018-03-06 06:30:14,2018-03-05 17:54:00,,Texas,No Subject Provided,
2052359016,2018-03-06 06:29:37,2018-02-01 10:01:00,Ashville,Alabama,No Subject Provided,Y
8004643311,2018-03-06 06:30:06,2018-03-05 21:55:00,,Wisconsin,No Subject Provided,N
2053408945,2018-03-06 06:30:25,2018-01-31 09:32:00,Ashville,Alabama,No Subject Provided,Y
8775778438,2018-03-06 06:30:30,2018-03-05 12:35:00,REDFORD TWP,Michigan,No Subject Provided,N
2056496734,2018-03-06 06:30:55,2018-01-30 15:16:00,Ashville,Alabama,No Subject Provided,Y
2562748429,2018-03-06 06:31:27,2018-02-28 10:42:00,Ashville,Alabama,No Subject Provided,Y
2162304326,2018-03-06 06:32:00,2018-02-07 13:32:00,Ashville,Alabama,No Subject Provided,Y
2059024797,2018-03-06 06:32:30,2018-02-07 10:18:00,Ashville,Alabama,No Subject Provided,Y
,2018-03-06 06:33:12,2018-03-05 04:06:00,Powell,Ohio,Other,Y
2012739250,2018-03-06 06:33:41,2018-02-06 14:06:00,Ashville,Alabama,No Subject Provided,Y
2059027704,2018-03-06 06:34:09,2018-02-05 16:03:00,Ashville,Alabama,No Subject Provided,Y
9725211297,2018-03-06 06:34:38,2018-02-05 13:15:00,Ashville,Alabama,No Subject Provided,Y
83129081006,2018-03-06 06:34:42,2018-03-05 18:12:00,REDFORD TWP,Michigan,No Subject Provided,N
7272015344,2018-03-06 06:34:48,2018-03-05 09:45:00,,New York,No Subject Provided,Y
2028469719,2018-03-06 06:35:41,2018-03-05 20:46:00,,Texas,No Subject Provided,
2053408945,2018-03-06 06:35:26,2018-01-29 14:34:00,Ashville,Alabama,No Subject Provided,Y
2053408945,2018-03-06 06:36:01,2018-01-27 15:23:00,Ashville,Alabama,No Subject Provided,Y
2053408945,2018-03-06 06:36:40,2018-01-27 15:23:00,Ashville,Alabama,No Subject Provided,Y
